kind,stage,severity,seed,condition,accuracy,n
noise,V4,0.3,0,fragmented,0.680000,100
noise,V4,0.3,0,low_contrast,0.990000,100
noise,V4,0.3,0,noise,1.000000,100
noise,V4,0.3,0,crowded,0.830000,100
noise,V4,0.3,0,unusual_view,0.930000,100
noise,IT,0.3,0,canonical,0.990000,100
noise,IT,0.3,0,fragmented,0.660000,100
noise,IT,0.3,0,low_contrast,0.980000,100
noise,IT,0.3,0,noise,0.990000,100
noise,IT,0.3,0,crowded,0.790000,100
noise,IT,0.3,0,unusual_view,0.910000,100
noise,V1,0.3,1,canonical,0.950000,100
noise,V1,0.3,1,fragmented,0.640000,100
noise,V1,0.3,1,low_contrast,0.870000,100
noise,V1,0.3,1,noise,1.000000,100
noise,V1,0.3,1,crowded,0.690000,100
noise,V1,0.3,1,unusual_view,0.870000,100
noise,V2,0.3,1,canonical,1.000000,100
noise,V2,0.3,1,fragmented,0.710000,100
noise,V2,0.3,1,low_contrast,0.980000,100
noise,V2,0.3,1,noise,1.000000,100
noise,V2,0.3,1,crowded,0.810000,100
noise,V2,0.3,1,unusual_view,0.930000,100
noise,V4,0.3,1,canonical,1.000000,100
noise,V4,0.3,1,fragmented,0.700000,100
noise,V4,0.3,1,low_contrast,0.990000,100
noise,V4,0.3,1,noise,1.000000,100
noise,V4,0.3,1,crowded,0.800000,100
noise,V4,0.3,1,unusual_view,0.890000,100
noise,IT,0.3,1,canonical,1.000000,100
noise,IT,0.3,1,fragmented,0.680000,100
noise,IT,0.3,1,low_contrast,0.990000,100
noise,IT,0.3,1,noise,1.000000,100
noise,IT,0.3,1,crowded,0.820000,100
noise,IT,0.3,1,unusual_view,0.910000,100
noise,V1,0.45,0,canonical,0.970000,100
noise,V1,0.45,0,fragmented,0.670000,100
noise,V1,0.45,0,low_contrast,0.930000,100
noise,V1,0.45,0,noise,0.920000,100
noise,V1,0.45,0,crowded,0.640000,100
noise,V1,0.45,0,unusual_view,0.890000,100
noise,V2,0.45,0,canonical,1.000000,100
noise,V2,0.45,0,fragmented,0.680000,100
noise,V2,0.45,0,low_contrast,0.990000,100
noise,V2,0.45,0,noise,0.990000,100
noise,V2,0.45,0,crowded,0.810000,100
noise,V2,0.45,0,unusual_view,0.950000,100
noise,V4,0.45,0,canonical,1.000000,100
noise,V4,0.45,0,fragmented,0.670000,100
noise,V4,0.45,0,low_contrast,0.980000,100
noise,V4,0.45,0,noise,0.990000,100
noise,V4,0.45,0,crowded,0.770000,100
noise,V4,0.45,0,unusual_view,0.920000,100
noise,IT,0.45,0,canonical,0.990000,100
noise,IT,0.45,0,fragmented,0.680000,100
